Label,Notation,Parent Notation,Sort Priority
Household expenditure on alcohol,household-expenditure-on-alcohol,,1
Household expenditure Total,household-expenditure-total,,2
Expenditure on alcohol as a percentage of expenditure,expenditure-on-alcohol-as-a-percentage-of-expenditure,,3
